sample,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,GX_BIAS_LSB,GY_BIAS_LSB,GZ_BIAS_LSB,AX_BIAS_LSB,AY_BIAS_LSB,AZ_BIAS_LSB,ACC_LSB_PER_G,GYRO_LSB_PER_DPS,ACCEL_FS,GYRO_FS,DLPF_CFG
511,-0.001145,-0.999372,-0.001017,-0.023059,0.039958,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
512,-0.003586,-1.002058,-0.001506,-0.023059,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
513,-0.003220,-0.999983,-0.003459,-0.007792,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
514,0.000320,-1.000105,-0.003459,-0.023059,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
515,-0.000046,-0.995954,-0.000651,0.007475,0.055225,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
516,0.001297,-0.999494,-0.001750,0.038010,0.009424,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
517,0.002273,-0.999739,0.001790,0.068544,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
518,0.003250,-0.997175,-0.002604,0.038010,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
519,-0.001022,-0.998518,0.002034,-0.023059,-0.021111,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
520,0.003372,-0.999861,-0.002604,0.007475,-0.021111,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
521,-0.001633,-1.002058,0.001058,0.053277,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
522,-0.002243,-1.001814,-0.000651,-0.007792,0.039958,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
523,0.001175,-1.000715,-0.002360,-0.053593,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
524,0.001297,-0.996809,-0.004313,0.022742,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
525,-0.000290,-0.998152,-0.004313,0.038010,-0.051645,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
526,0.003372,-0.999617,-0.002360,-0.023059,-0.021111,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
527,0.001175,-1.001081,0.002034,-0.023059,-0.021111,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
528,0.002396,-0.999372,-0.001994,-0.038326,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
529,-0.000778,-1.001325,0.002156,0.022742,-0.051645,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
530,-0.000778,-0.998396,0.003011,0.007475,-0.036378,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
531,0.001297,-0.999983,0.000814,-0.038326,-0.005844,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
532,-0.005661,-0.999983,-0.003947,-0.038326,-0.021111,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
533,-0.002609,-1.001448,0.000325,-0.007792,0.009424,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
534,-0.002365,-1.000593,0.002400,-0.038326,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
535,0.000809,-0.998762,0.002645,-0.007792,-0.066912,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
536,-0.000900,-1.000349,0.000569,0.022742,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
537,0.004593,-0.997541,-0.001384,0.038010,-0.021111,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
538,-0.002487,-1.001325,-0.002482,0.022742,0.024691,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
539,-0.000778,-1.001448,-0.001262,-0.038326,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
540,0.000442,-0.997541,-0.001140,0.022742,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
541,0.000076,-1.000227,-0.000773,-0.023059,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
542,-0.001999,-0.999128,0.003011,-0.038326,0.009424,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
543,0.003006,-0.999983,0.000325,-0.023059,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
544,0.001907,-1.000837,0.002889,0.022742,-0.097447,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
545,-0.002854,-0.999494,-0.002116,-0.038326,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
546,-0.002487,-1.000471,0.002523,0.022742,0.009424,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
547,0.001053,-1.004011,-0.002726,0.038010,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
548,-0.000046,-1.002302,-0.000529,-0.023059,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
549,-0.000900,-0.999494,0.004232,0.022742,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
550,-0.001633,-0.999617,0.004720,-0.053593,-0.036378,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
551,-0.001511,-0.997053,-0.000407,-0.007792,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
552,-0.001267,-0.998518,-0.002726,0.038010,-0.051645,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
553,-0.002121,-1.002668,0.001424,0.022742,0.055225,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
554,-0.003708,-1.000349,0.002767,0.038010,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
555,0.001663,-1.000227,0.001424,0.007475,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
556,-0.000778,-0.999861,-0.000651,0.038010,0.039958,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
557,0.001907,-0.997908,-0.003337,-0.007792,-0.066912,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
558,-0.002121,-1.001081,0.000691,-0.023059,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
559,-0.000046,-1.001692,-0.001017,0.007475,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
560,0.000442,-0.999006,0.000569,-0.023059,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
561,-0.001877,-0.999617,-0.001262,-0.023059,-0.005844,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
562,0.003982,-0.999494,0.004232,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
563,0.000442,-0.999739,-0.001506,0.038010,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
564,-0.002365,-1.001448,0.001790,-0.023059,-0.036378,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
565,0.003372,-0.999128,0.000447,-0.038326,0.009424,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
566,0.000687,-1.000471,-0.000895,0.022742,-0.005844,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
567,0.002640,-1.000593,-0.000285,0.007475,0.009424,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
568,-0.001267,-1.001203,0.003743,0.022742,-0.036378,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
569,-0.004074,-0.999739,0.003865,0.007475,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
570,0.001541,-1.001448,0.002523,-0.038326,0.070492,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
571,0.002640,-1.001081,-0.003093,0.022742,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
572,-0.000900,-1.003523,0.002767,0.022742,0.039958,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
573,-0.000656,-1.000227,0.001546,0.007475,0.009424,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
574,-0.001633,-1.002180,0.002645,-0.023059,-0.112714,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
575,0.001053,-0.999617,-0.003337,-0.007792,0.039958,0.064685,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
576,0.002518,-1.000471,-0.001994,0.022742,0.055225,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
577,-0.000046,-1.000715,0.003987,-0.023059,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
578,0.001663,-0.998030,0.000203,0.038010,0.024691,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
579,0.002273,-1.000227,-0.002360,-0.023059,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
580,-0.001022,-1.001448,-0.000285,-0.007792,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
581,-0.002976,-0.999128,0.003133,0.068544,0.055225,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
582,-0.002976,-1.001570,-0.000407,-0.023059,0.039958,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
583,0.003982,-1.000837,0.000691,-0.023059,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
584,0.000931,-0.999128,0.005574,0.007475,0.039958,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
585,-0.003586,-1.000349,0.000691,-0.023059,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
586,-0.002976,-0.999983,0.001790,-0.007792,0.070492,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
587,0.001297,-0.998518,0.002645,0.007475,0.039958,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
588,-0.004440,-1.000227,-0.001872,0.007475,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
589,0.001541,-1.000105,0.001302,-0.038326,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
590,0.000076,-0.998762,0.001912,0.007475,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
591,-0.002487,-0.999983,-0.002849,0.022742,-0.036378,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
592,-0.001999,-1.002912,0.000081,-0.023059,-0.051645,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
593,0.000809,-1.000837,0.000691,0.022742,-0.021111,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
594,0.000564,-1.002180,-0.000529,-0.007792,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
595,0.001175,-0.999372,-0.000163,-0.007792,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
596,0.000076,-1.001325,0.000203,0.038010,-0.005844,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
597,-0.002731,-1.000227,0.000569,0.022742,-0.005844,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
598,0.000198,-0.999128,-0.000773,-0.007792,0.070492,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
599,0.000320,-0.999739,0.001790,-0.038326,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
600,0.005081,-1.001814,-0.003947,0.022742,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
601,-0.004807,-1.002668,-0.003581,0.022742,-0.066912,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
602,-0.000168,-1.000837,-0.000529,0.007475,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
603,0.001785,-1.000105,-0.001384,0.022742,0.024691,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
604,-0.002976,-0.999250,-0.001140,-0.007792,0.024691,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
605,0.002762,-1.000471,0.000081,-0.053593,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
606,0.003738,-0.999739,-0.003093,0.007475,-0.082179,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
607,0.000198,-0.999617,-0.001017,0.022742,-0.021111,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
608,0.001175,-0.999983,0.000203,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
609,-0.000656,-0.998030,0.004354,-0.007792,0.070492,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
610,-0.003098,-0.998884,0.001546,0.007475,-0.036378,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
611,0.000564,-0.998518,-0.004313,0.007475,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
612,-0.002609,-0.998884,-0.001750,0.007475,-0.005844,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
613,0.003860,-0.999983,-0.004069,0.022742,-0.005844,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
614,-0.002121,-0.999739,0.001302,0.007475,-0.051645,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
615,-0.003342,-1.000471,0.001912,-0.038326,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
616,-0.002365,-1.000959,0.000081,0.007475,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
617,-0.001877,-0.999128,-0.002238,0.007475,0.055225,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
618,0.001419,-0.999983,0.000936,-0.068861,0.101027,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
619,-0.004440,-0.999739,0.002400,-0.038326,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
620,-0.001267,-0.999861,-0.000773,-0.023059,0.055225,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
621,-0.003098,-1.001325,0.000447,-0.023059,0.070492,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
622,-0.004196,-0.999250,-0.000529,-0.038326,0.009424,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
623,-0.003464,-0.999983,-0.000895,-0.038326,-0.066912,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
624,-0.001999,-1.000593,0.000569,-0.038326,-0.051645,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
625,-0.001389,-1.003157,-0.001140,-0.023059,-0.051645,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
626,0.000809,-0.999372,-0.001017,0.007475,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
627,0.000687,-1.001814,-0.002849,-0.053593,0.055225,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
628,0.001297,-1.001936,0.001668,-0.007792,-0.005844,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
629,-0.002121,-0.999861,0.001302,-0.023059,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
630,0.001663,-0.999128,-0.001750,0.007475,-0.036378,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
631,0.001663,-1.001325,0.000936,0.007475,-0.051645,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
632,-0.003220,-1.001325,0.003743,-0.007792,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
633,-0.002731,-0.999494,0.001424,0.022742,-0.051645,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
634,0.000931,-1.000837,-0.001262,0.007475,0.039958,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
635,-0.000046,-1.001081,-0.000773,0.022742,0.101027,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
636,0.001541,-0.999494,0.001546,0.038010,0.024691,-0.087987,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
637,-0.003220,-0.999494,-0.001506,-0.038326,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
638,0.001419,-0.999006,0.000569,-0.007792,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
639,-0.000168,-1.000349,-0.006389,-0.053593,0.009424,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
640,0.004227,-0.997785,-0.001262,0.007475,-0.005844,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
641,0.000198,-1.000837,-0.000407,-0.007792,0.024691,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
642,-0.001877,-0.999739,-0.001017,0.053277,-0.021111,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
643,0.001053,-0.999006,0.000814,0.007475,0.009424,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
644,0.003250,-0.998030,-0.001262,0.038010,0.009424,-0.057452,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
645,0.000320,-1.000227,-0.001750,0.007475,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
646,-0.000534,-0.999739,0.001302,-0.038326,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
647,-0.001389,-0.999494,0.001302,-0.038326,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
648,0.001785,-0.999983,0.000814,0.007475,-0.005844,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
649,0.000809,-1.000105,-0.000041,-0.023059,-0.021111,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
650,-0.000046,-1.001448,-0.000163,-0.007792,-0.005844,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
651,0.004715,-0.997541,0.001424,0.007475,0.024691,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
652,0.002273,-0.998884,0.000325,0.022742,0.024691,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
653,0.002029,-0.997908,-0.000041,0.022742,-0.005844,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
654,0.001175,-1.001203,-0.000407,-0.023059,0.055225,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
655,0.001419,-1.000349,-0.001872,0.007475,0.039958,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
656,0.003128,-1.000471,-0.001384,-0.007792,-0.005844,-0.026918,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
657,0.000931,-0.999861,-0.003215,-0.023059,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
658,-0.001877,-1.004866,0.001058,-0.038326,-0.036378,0.049418,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
659,0.003250,-1.001814,-0.001262,-0.023059,-0.082179,0.034151,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
660,0.001297,-0.998884,0.000936,-0.053593,-0.036378,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
661,0.000809,-0.999617,-0.002238,0.007475,-0.066912,0.064685,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
662,-0.001022,-1.000227,-0.000529,0.007475,0.009424,0.018884,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
663,-0.002121,-1.002668,0.000691,0.022742,0.024691,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
664,0.001541,-1.000349,0.000691,0.007475,0.055225,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
665,-0.001267,-0.999494,0.002400,-0.007792,0.070492,-0.042185,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
666,0.004715,-0.999494,-0.001994,-0.038326,0.024691,-0.011651,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
667,0.002640,-0.999617,0.000569,0.022742,-0.005844,-0.072719,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
668,0.000931,-1.000227,-0.000407,0.022742,0.055225,0.003616,-108.490,17.383,-61.237,264.376,-117.142,-983.665,8192.0,65.5,±4g,±500dps,3
